PropertyChangedEvent{title='Title', newState=resumed, previousState=paused, timeOfChange=2022-03-17 13:36:29.832}
PropertyChangedEvent{title='Title', newState=created, previousState=created, timeOfChange=2022-03-17 13:38:01.264}
PropertyChangedEvent{title='Title', newState=created, previousState=created, timeOfChange=2022-03-17 13:38:01.297}
PropertyChangedEvent{title='Title', newState=created, previousState=created, timeOfChange=2022-03-17 13:38:01.299}
PropertyChangedEvent{title='Title', newState=created, previousState=created, timeOfChange=2022-03-17 13:38:01.299}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:38:01.301}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:38:01.302}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:38:01.303}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 13:38:01.303}
PropertyChangedEvent{title='Title', newState=resumed, previousState=started, timeOfChange=2022-03-17 13:38:01.304}
PropertyChangedEvent{title='Title', newState=resumed, previousState=started, timeOfChange=2022-03-17 13:38:01.304}
PropertyChangedEvent{title='Title', newState=resumed, previousState=started, timeOfChange=2022-03-17 13:38:01.304}
PropertyChangedEvent{title='Title', newState=resumed, previousState=started, timeOfChange=2022-03-17 13:38:01.304}
PropertyChangedEvent{title='Title', newState=stopped, previousState=resumed, timeOfChange=2022-03-17 13:38:01.305}
PropertyChangedEvent{title='Title', newState=stopped, previousState=resumed, timeOfChange=2022-03-17 13:38:01.305}
PropertyChangedEvent{title='Title', newState=stopped, previousState=resumed, timeOfChange=2022-03-17 13:38:01.306}
PropertyChangedEvent{title='Title', newState=stopped, previousState=resumed, timeOfChange=2022-03-17 13:38:01.308}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 16:38:51.48}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 16:38:51.498}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 16:38:51.521}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 16:38:51.522}
PropertyChangedEvent{title='Title', newState=created, previousState=created, timeOfChange=2022-03-17 16:38:51.537}
PropertyChangedEvent{title='Title', newState=created, previousState=created, timeOfChange=2022-03-17 16:38:51.538}
PropertyChangedEvent{title='Title', newState=created, previousState=created, timeOfChange=2022-03-17 16:38:51.538}
PropertyChangedEvent{title='Title', newState=created, previousState=created, timeOfChange=2022-03-17 16:38:51.538}
PropertyChangedEvent{title='Title', newState=stopped, previousState=created, timeOfChange=2022-03-17 16:38:51.539}
PropertyChangedEvent{title='Title', newState=stopped, previousState=created, timeOfChange=2022-03-17 16:38:51.539}
PropertyChangedEvent{title='Title', newState=stopped, previousState=created, timeOfChange=2022-03-17 16:38:51.541}
PropertyChangedEvent{title='Title', newState=stopped, previousState=created, timeOfChange=2022-03-17 16:38:51.541}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 16:38:51.547}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 16:38:51.548}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 16:38:51.548}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 16:38:51.549}
PropertyChangedEvent{title='Title', newState=paused, previousState=started, timeOfChange=2022-03-17 16:38:51.55}
PropertyChangedEvent{title='Title', newState=paused, previousState=started, timeOfChange=2022-03-17 16:38:51.551}
PropertyChangedEvent{title='Title', newState=paused, previousState=started, timeOfChange=2022-03-17 16:38:51.552}
PropertyChangedEvent{title='Title', newState=paused, previousState=started, timeOfChange=2022-03-17 16:38:51.552}
PropertyChangedEvent{title='Title', newState=paused, previousState=created, timeOfChange=2022-03-17 16:38:51.559}
PropertyChangedEvent{title='Title', newState=paused, previousState=created, timeOfChange=2022-03-17 16:38:51.559}
PropertyChangedEvent{title='Title', newState=paused, previousState=created, timeOfChange=2022-03-17 16:38:51.559}
PropertyChangedEvent{title='Title', newState=paused, previousState=created, timeOfChange=2022-03-17 16:38:51.56}
PropertyChangedEvent{title='Title', newState=resumed, previousState=paused, timeOfChange=2022-03-17 16:38:51.56}
PropertyChangedEvent{title='Title', newState=resumed, previousState=paused, timeOfChange=2022-03-17 16:38:51.56}
PropertyChangedEvent{title='Title', newState=resumed, previousState=paused, timeOfChange=2022-03-17 16:38:51.561}
PropertyChangedEvent{title='Title', newState=resumed, previousState=paused, timeOfChange=2022-03-17 16:38:51.562}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 16:38:51.566}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 16:38:51.566}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 16:38:51.567}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 16:38:51.569}
PropertyChangedEvent{title='Title', newState=stopped, previousState=started, timeOfChange=2022-03-17 16:38:51.569}
PropertyChangedEvent{title='Title', newState=stopped, previousState=started, timeOfChange=2022-03-17 16:38:51.569}
PropertyChangedEvent{title='Title', newState=stopped, previousState=started, timeOfChange=2022-03-17 16:38:51.571}
PropertyChangedEvent{title='Title', newState=stopped, previousState=started, timeOfChange=2022-03-17 16:38:51.571}
PropertyChangedEvent{title='Title', newState=resumed, previousState=stopped, timeOfChange=2022-03-17 16:38:51.572}
PropertyChangedEvent{title='Title', newState=resumed, previousState=stopped, timeOfChange=2022-03-17 16:38:51.572}
PropertyChangedEvent{title='Title', newState=resumed, previousState=stopped, timeOfChange=2022-03-17 16:38:51.573}
PropertyChangedEvent{title='Title', newState=resumed, previousState=stopped, timeOfChange=2022-03-17 16:38:51.573}
PropertyChangedEvent{title='Title', newState=stopped, previousState=resumed, timeOfChange=2022-03-17 16:38:51.573}
PropertyChangedEvent{title='Title', newState=stopped, previousState=resumed, timeOfChange=2022-03-17 16:38:51.573}
PropertyChangedEvent{title='Title', newState=stopped, previousState=resumed, timeOfChange=2022-03-17 16:38:51.573}
PropertyChangedEvent{title='Title', newState=stopped, previousState=resumed, timeOfChange=2022-03-17 16:38:51.574}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 16:38:51.58}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 16:38:51.58}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 16:38:51.581}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 16:38:51.582}
PropertyChangedEvent{title='Title', newState=paused, previousState=started, timeOfChange=2022-03-17 16:38:51.583}
PropertyChangedEvent{title='Title', newState=paused, previousState=started, timeOfChange=2022-03-17 16:38:51.583}
PropertyChangedEvent{title='Title', newState=paused, previousState=started, timeOfChange=2022-03-17 16:38:51.584}
PropertyChangedEvent{title='Title', newState=paused, previousState=started, timeOfChange=2022-03-17 16:38:51.586}
PropertyChangedEvent{title='Title', newState=stopped, previousState=created, timeOfChange=2022-03-17 16:38:51.591}
PropertyChangedEvent{title='Title', newState=stopped, previousState=created, timeOfChange=2022-03-17 16:38:51.591}
PropertyChangedEvent{title='Title', newState=stopped, previousState=created, timeOfChange=2022-03-17 16:38:51.592}
PropertyChangedEvent{title='Title', newState=stopped, previousState=created, timeOfChange=2022-03-17 16:38:51.592}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 16:38:51.596}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 16:38:51.597}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 16:38:51.597}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 16:38:51.597}
PropertyChangedEvent{title='Title', newState=paused, previousState=created, timeOfChange=2022-03-17 16:38:51.604}
PropertyChangedEvent{title='Title', newState=paused, previousState=created, timeOfChange=2022-03-17 16:38:51.604}
PropertyChangedEvent{title='Title', newState=paused, previousState=created, timeOfChange=2022-03-17 16:38:51.604}
PropertyChangedEvent{title='Title', newState=paused, previousState=created, timeOfChange=2022-03-17 16:38:51.604}
PropertyChangedEvent{title='Title', newState=resumed, previousState=paused, timeOfChange=2022-03-17 16:38:51.605}
PropertyChangedEvent{title='Title', newState=resumed, previousState=paused, timeOfChange=2022-03-17 16:38:51.605}
PropertyChangedEvent{title='Title', newState=resumed, previousState=paused, timeOfChange=2022-03-17 16:38:51.605}
PropertyChangedEvent{title='Title', newState=resumed, previousState=paused, timeOfChange=2022-03-17 16:38:51.605}
PropertyChangedEvent{title='Title', newState=created, previousState=created, timeOfChange=2022-03-17 16:38:51.607}
PropertyChangedEvent{title='Title', newState=created, previousState=created, timeOfChange=2022-03-17 16:38:51.608}
PropertyChangedEvent{title='Title', newState=created, previousState=created, timeOfChange=2022-03-17 16:38:51.608}
PropertyChangedEvent{title='Title', newState=created, previousState=created, timeOfChange=2022-03-17 16:38:51.608}
PropertyChangedEvent{title='Title', newState=stopped, previousState=created, timeOfChange=2022-03-17 16:38:51.608}
PropertyChangedEvent{title='Title', newState=stopped, previousState=created, timeOfChange=2022-03-17 16:38:51.608}
PropertyChangedEvent{title='Title', newState=stopped, previousState=created, timeOfChange=2022-03-17 16:38:51.609}
PropertyChangedEvent{title='Title', newState=stopped, previousState=created, timeOfChange=2022-03-17 16:38:51.609}
PropertyChangedEvent{title='Title', newState=paused, previousState=stopped, timeOfChange=2022-03-17 16:38:51.609}
PropertyChangedEvent{title='Title', newState=paused, previousState=stopped, timeOfChange=2022-03-17 16:38:51.609}
PropertyChangedEvent{title='Title', newState=paused, previousState=stopped, timeOfChange=2022-03-17 16:38:51.609}
PropertyChangedEvent{title='Title', newState=paused, previousState=stopped, timeOfChange=2022-03-17 16:38:51.609}
PropertyChangedEvent{title='Title', newState=stopped, previousState=paused, timeOfChange=2022-03-17 16:38:51.61}
PropertyChangedEvent{title='Title', newState=stopped, previousState=paused, timeOfChange=2022-03-17 16:38:51.61}
PropertyChangedEvent{title='Title', newState=stopped, previousState=paused, timeOfChange=2022-03-17 16:38:51.61}
PropertyChangedEvent{title='Title', newState=stopped, previousState=paused, timeOfChange=2022-03-17 16:38:51.613}
PropertyChangedEvent{title='Title', newState=created, previousState=created, timeOfChange=2022-03-17 16:38:51.616}
PropertyChangedEvent{title='Title', newState=created, previousState=created, timeOfChange=2022-03-17 16:38:51.616}
PropertyChangedEvent{title='Title', newState=created, previousState=created, timeOfChange=2022-03-17 16:38:51.616}
PropertyChangedEvent{title='Title', newState=created, previousState=created, timeOfChange=2022-03-17 16:38:51.617}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 16:38:51.618}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 16:38:51.619}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 16:38:51.619}
PropertyChangedEvent{title='Title', newState=started, previousState=created, timeOfChange=2022-03-17 16:38:51.619}
PropertyChangedEvent{title='Title', newState=resumed, previousState=started, timeOfChange=2022-03-17 16:38:51.619}
PropertyChangedEvent{title='Title', newState=resumed, previousState=started, timeOfChange=2022-03-17 16:38:51.619}
PropertyChangedEvent{title='Title', newState=resumed, previousState=started, timeOfChange=2022-03-17 16:38:51.62}
PropertyChangedEvent{title='Title', newState=resumed, previousState=started, timeOfChange=2022-03-17 16:38:51.62}
PropertyChangedEvent{title='Title', newState=stopped, previousState=resumed, timeOfChange=2022-03-17 16:38:51.62}
PropertyChangedEvent{title='Title', newState=stopped, previousState=resumed, timeOfChange=2022-03-17 16:38:51.62}
PropertyChangedEvent{title='Title', newState=stopped, previousState=resumed, timeOfChange=2022-03-17 16:38:51.621}
PropertyChangedEvent{title='Title', newState=stopped, previousState=resumed, timeOfChange=2022-03-17 16:38:51.622}
